Date;Hour;Temperature(°C);Humidity(%);Wind speed (m/s);Visibility (10m);Dew point temperature(°C);Solar Radiation (MJ/m2);Rainfall(mm);Snowfall (cm);Seasons;Holiday;Functioning Day;Rented Bike Count
9.02.2018;1;-48;44;11;1432;-152;0;0;0;Winter;No Holiday;Yes;159
9.02.2018;2;-51;47;9;1460;-146;0;0;0;Winter;No Holiday;Yes;107
9.02.2018;3;-52;48;7;1309;-145;0;0;0;Winter;No Holiday;Yes;78
9.02.2018;4;-44;47;9;1343;-14;0;0;0;Winter;No Holiday;Yes;46
9.02.2018;5;-42;44;11;1196;-146;0;0;0;Winter;No Holiday;Yes;36
9.02.2018;6;-4;41;8;1242;-153;0;0;0;Winter;No Holiday;Yes;117
9.02.2018;7;-36;42;9;1258;-146;0;0;0;Winter;No Holiday;Yes;273
9.02.2018;8;-33;39;9;1279;-153;2;0;0;Winter;No Holiday;Yes;589
9.02.2018;9;-24;36;12;1276;-154;2;0;0;Winter;No Holiday;Yes;308
9.02.2018;10;-13;34;5;1192;-151;32;0;0;Winter;No Holiday;Yes;199
9.02.2018;11;-2;31;8;1269;-153;5;0;0;Winter;No Holiday;Yes;238
9.02.2018;12;16;28;5;1193;-149;88;0;0;Winter;No Holiday;Yes;260
9.02.2018;13;26;27;8;1120;-145;82;0;0;Winter;No Holiday;Yes;268
9.02.2018;14;4;25;9;1009;-143;106;0;0;Winter;No Holiday;Yes;283
9.02.2018;15;5;24;1;1037;-139;116;0;0;Winter;No Holiday;Yes;315
9.02.2018;16;6;28;17;1183;-111;103;0;0;Winter;No Holiday;Yes;319
9.02.2018;17;48;38;3;1582;-83;47;0;0;Winter;No Holiday;Yes;422
9.02.2018;18;41;40;21;1327;-83;1;0;0;Winter;No Holiday;Yes;659
9.02.2018;19;33;58;17;1024;-41;0;0;0;Winter;No Holiday;Yes;407
9.02.2018;20;3;61;19;842;-38;0;0;0;Winter;No Holiday;Yes;308
9.02.2018;21;29;63;1;786;-34;0;0;0;Winter;No Holiday;Yes;243
9.02.2018;22;25;66;11;759;-32;0;0;0;Winter;No Holiday;Yes;263
9.02.2018;23;2;70;7;689;-29;0;0;0;Winter;No Holiday;Yes;193
10.02.2018;0;15;71;11;590;-31;0;0;0;Winter;No Holiday;Yes;197
10.02.2018;1;17;71;12;584;-3;0;0;0;Winter;No Holiday;Yes;237
10.02.2018;2;19;71;15;584;-28;0;0;0;Winter;No Holiday;Yes;169
10.02.2018;3;2;71;12;534;-27;0;0;0;Winter;No Holiday;Yes;145
10.02.2018;4;19;74;12;514;-22;0;0;0;Winter;No Holiday;Yes;79
10.02.2018;5;18;75;2;484;-21;0;0;0;Winter;No Holiday;Yes;41
10.02.2018;6;16;78;16;448;-18;0;0;0;Winter;No Holiday;Yes;48
10.02.2018;7;16;81;14;393;-13;0;0;0;Winter;No Holiday;Yes;97
10.02.2018;8;16;82;13;349;-11;1;0;0;Winter;No Holiday;Yes;188
10.02.2018;9;16;78;2;260;-18;17;0;0;Winter;No Holiday;Yes;222
10.02.2018;10;18;73;28;270;-25;69;0;0;Winter;No Holiday;Yes;223
10.02.2018;11;26;62;29;294;-39;112;0;0;Winter;No Holiday;Yes;235
10.02.2018;12;29;53;47;354;-57;137;0;0;Winter;No Holiday;Yes;248
10.02.2018;13;28;31;4;967;-126;142;0;0;Winter;No Holiday;Yes;296
10.02.2018;14;22;24;45;1700;-163;166;0;0;Winter;No Holiday;Yes;286
10.02.2018;15;2;20;41;1942;-186;149;0;0;Winter;No Holiday;Yes;277
10.02.2018;16;3;17;49;2000;-219;87;0;0;Winter;No Holiday;Yes;291
10.02.2018;17;-9;19;5;2000;-216;48;0;0;Winter;No Holiday;Yes;277
10.02.2018;18;-2;15;56;2000;-252;13;0;0;Winter;No Holiday;Yes;216
10.02.2018;19;-31;14;51;2000;-269;0;0;0;Winter;No Holiday;Yes;151
10.02.2018;20;-44;19;58;2000;-246;0;0;0;Winter;No Holiday;Yes;132
10.02.2018;21;-56;28;41;2000;-212;0;0;0;Winter;No Holiday;Yes;124
10.02.2018;22;-62;32;35;2000;-202;0;0;0;Winter;No Holiday;Yes;128
10.02.2018;23;-67;35;21;2000;-196;0;0;0;Winter;No Holiday;Yes;118
11.02.2018;0;-69;36;21;2000;-195;0;0;0;Winter;No Holiday;Yes;112
11.02.2018;1;-7;38;26;2000;-189;0;0;0;Winter;No Holiday;Yes;95
11.02.2018;2;-7;42;16;2000;-177;0;0;0;Winter;No Holiday;Yes;93
11.02.2018;3;-72;43;2;2000;-176;0;0;0;Winter;No Holiday;Yes;58
11.02.2018;4;-75;42;24;1998;-182;0;0;0;Winter;No Holiday;Yes;34
11.02.2018;5;-78;39;28;2000;-193;0;0;0;Winter;No Holiday;Yes;19
11.02.2018;6;-84;33;14;1963;-218;0;0;0;Winter;No Holiday;Yes;39
11.02.2018;7;-92;34;2;1945;-222;0;0;0;Winter;No Holiday;Yes;40
11.02.2018;8;-94;29;19;1967;-241;3;0;0;Winter;No Holiday;Yes;81
11.02.2018;9;-86;28;15;1786;-238;49;0;0;Winter;No Holiday;Yes;126
11.02.2018;10;-69;21;34;1827;-256;116;0;0;Winter;No Holiday;Yes;130
11.02.2018;11;-5;25;32;1853;-22;175;0;0;Winter;No Holiday;Yes;155
11.02.2018;12;-39;28;29;1921;-197;212;0;0;Winter;No Holiday;Yes;174
11.02.2018;13;-24;28;3;1953;-184;235;0;0;Winter;No Holiday;Yes;212
11.02.2018;14;-22;29;41;1983;-178;193;0;0;Winter;No Holiday;Yes;191
11.02.2018;15;-26;31;27;1987;-174;136;0;0;Winter;No Holiday;Yes;181
11.02.2018;16;-36;36;44;2000;-165;67;0;0;Winter;No Holiday;Yes;175
11.02.2018;17;-42;47;27;2000;-138;31;0;0;Winter;No Holiday;Yes;198
11.02.2018;18;-46;56;36;2000;-12;9;0;0;Winter;No Holiday;Yes;150
11.02.2018;19;-52;66;31;2000;-105;0;0;0;Winter;No Holiday;Yes;147
11.02.2018;20;-57;67;26;2000;-108;0;0;0;Winter;No Holiday;Yes;127
11.02.2018;21;-56;69;22;1984;-103;0;0;0;Winter;No Holiday;Yes;119
11.02.2018;22;-58;57;32;1980;-129;0;0;0;Winter;No Holiday;Yes;103
11.02.2018;23;-7;49;34;1984;-159;0;0;0;Winter;No Holiday;Yes;91
12.02.2018;0;-77;52;32;1982;-158;0;0;0;Winter;No Holiday;Yes;103
12.02.2018;1;-79;52;37;1961;-16;0;0;0;Winter;No Holiday;Yes;69
12.02.2018;2;-83;49;27;2000;-171;0;0;0;Winter;No Holiday;Yes;45
12.02.2018;3;-85;35;27;2000;-212;0;0;0;Winter;No Holiday;Yes;21
12.02.2018;4;-86;31;35;2000;-227;0;0;0;Winter;No Holiday;Yes;33
12.02.2018;5;-92;37;11;2000;-212;0;0;0;Winter;No Holiday;Yes;30
12.02.2018;6;-95;36;15;2000;-218;0;0;0;Winter;No Holiday;Yes;109
12.02.2018;7;-95;35;11;2000;-221;0;0;0;Winter;No Holiday;Yes;236
12.02.2018;8;-91;33;21;1998;-224;3;0;0;Winter;No Holiday;Yes;517
12.02.2018;9;-84;28;22;1947;-237;49;0;0;Winter;No Holiday;Yes;262
12.02.2018;10;-67;23;24;1938;-244;125;0;0;Winter;No Holiday;Yes;161
12.02.2018;11;-61;25;28;1976;-229;128;0;0;Winter;No Holiday;Yes;190
12.02.2018;12;-46;32;42;1874;-188;143;0;0;Winter;No Holiday;Yes;202
12.02.2018;13;-27;29;29;1961;-183;229;0;0;Winter;No Holiday;Yes;246
12.02.2018;14;-24;30;34;1824;-176;208;0;0;Winter;No Holiday;Yes;182
12.02.2018;15;-21;30;39;1933;-173;222;0;0;Winter;No Holiday;Yes;228
12.02.2018;16;-24;33;45;1815;-165;155;0;0;Winter;No Holiday;Yes;239
12.02.2018;17;-31;36;44;1988;-16;89;0;0;Winter;No Holiday;Yes;288
12.02.2018;18;-44;46;35;2000;-143;23;0;0;Winter;No Holiday;Yes;475
12.02.2018;19;-49;52;2;2000;-132;0;0;0;Winter;No Holiday;Yes;340
12.02.2018;20;-47;55;17;2000;-123;0;0;0;Winter;No Holiday;Yes;244
12.02.2018;21;-43;59;3;1239;-111;0;0;0;Winter;No Holiday;Yes;253
12.02.2018;22;-42;57;17;2000;-114;0;0;0;Winter;No Holiday;Yes;200
12.02.2018;23;-44;58;24;2000;-114;0;0;0;Winter;No Holiday;Yes;140
13.02.2018;0;-5;60;18;1995;-115;0;0;0;Winter;No Holiday;Yes;158
13.02.2018;1;-55;60;13;1994;-12;0;0;0;Winter;No Holiday;Yes;146
13.02.2018;2;-6;58;2;2000;-129;0;0;0;Winter;No Holiday;Yes;106
13.02.2018;3;-62;61;13;1992;-125;0;0;0;Winter;No Holiday;Yes;70
13.02.2018;4;-64;62;18;1978;-124;0;0;0;Winter;No Holiday;Yes;46
13.02.2018;5;-67;64;16;1981;-123;0;0;0;Winter;No Holiday;Yes;51
13.02.2018;6;-71;70;1;1977;-116;0;0;0;Winter;No Holiday;Yes;96
13.02.2018;7;-72;70;19;1946;-117;0;0;0;Winter;No Holiday;Yes;294
13.02.2018;8;-71;68;6;1931;-12;3;0;0;Winter;No Holiday;Yes;568
13.02.2018;9;-59;52;14;1935;-141;53;0;0;Winter;No Holiday;Yes;285
13.02.2018;10;-24;41;15;1905;-138;119;0;0;Winter;No Holiday;Yes;200
13.02.2018;11;-3;40;34;1728;-122;173;0;0;Winter;No Holiday;Yes;252
13.02.2018;12;1;41;33;1794;-108;211;0;0;Winter;No Holiday;Yes;281
13.02.2018;13;26;40;35;1854;-96;228;0;0;Winter;No Holiday;Yes;256
13.02.2018;14;37;39;38;1908;-9;219;0;0;Winter;No Holiday;Yes;300
13.02.2018;15;37;40;53;1950;-86;196;0;0;Winter;No Holiday;Yes;295
13.02.2018;16;39;41;4;1973;-81;124;0;0;Winter;No Holiday;Yes;328
13.02.2018;17;35;46;31;1992;-7;39;0;0;Winter;No Holiday;Yes;410
13.02.2018;18;31;50;37;2000;-63;7;0;0;Winter;No Holiday;Yes;604
13.02.2018;19;24;57;32;1995;-52;0;0;0;Winter;No Holiday;Yes;406
13.02.2018;20;23;59;38;1981;-49;0;0;0;Winter;No Holiday;Yes;323
13.02.2018;21;26;57;38;2000;-5;0;0;0;Winter;No Holiday;Yes;290
13.02.2018;22;26;57;31;2000;-5;0;0;0;Winter;No Holiday;Yes;291
13.02.2018;23;24;59;32;2000;-48;0;0;0;Winter;No Holiday;Yes;211
14.02.2018;0;2;65;22;1885;-39;0;0;0;Winter;No Holiday;Yes;178
14.02.2018;1;13;67;12;1738;-41;0;0;0;Winter;No Holiday;Yes;213
14.02.2018;2;12;64;9;1680;-48;0;0;0;Winter;No Holiday;Yes;129
14.02.2018;3;11;65;1;1596;-47;0;0;0;Winter;No Holiday;Yes;101
14.02.2018;4;11;67;17;1506;-43;0;0;0;Winter;No Holiday;Yes;51
14.02.2018;5;1;68;6;1519;-42;0;0;0;Winter;No Holiday;Yes;56
14.02.2018;6;11;66;9;1550;-45;0;0;0;Winter;No Holiday;Yes;108
14.02.2018;7;13;66;11;1534;-43;0;0;0;Winter;No Holiday;Yes;292
14.02.2018;8;21;65;11;1559;-38;1;0;0;Winter;No Holiday;Yes;606
14.02.2018;9;39;64;29;1483;-23;18;0;0;Winter;No Holiday;Yes;326
14.02.2018;10;52;65;39;1313;-8;56;0;0;Winter;No Holiday;Yes;241
14.02.2018;11;63;67;35;1179;6;52;0;0;Winter;No Holiday;Yes;288
14.02.2018;12;69;67;39;986;11;42;0;0;Winter;No Holiday;Yes;312
14.02.2018;13;72;65;38;773;1;61;0;0;Winter;No Holiday;Yes;349
14.02.2018;14;78;57;35;675;-2;134;0;0;Winter;No Holiday;Yes;398
14.02.2018;15;87;48;41;767;-17;168;0;0;Winter;No Holiday;Yes;461
14.02.2018;16;8;36;35;1013;-61;109;0;0;Winter;No Holiday;Yes;447
14.02.2018;17;66;34;28;1300;-81;42;0;0;Winter;No Holiday;Yes;484
14.02.2018;18;51;34;23;1440;-95;9;0;0;Winter;No Holiday;Yes;559
14.02.2018;19;39;37;14;1417;-94;0;0;0;Winter;No Holiday;Yes;316
14.02.2018;20;28;29;28;1473;-135;0;0;0;Winter;No Holiday;Yes;262
14.02.2018;21;17;27;31;1734;-153;0;0;0;Winter;No Holiday;Yes;216
14.02.2018;22;3;33;4;1436;-141;0;0;0;Winter;No Holiday;Yes;218
14.02.2018;23;-3;35;21;1577;-139;0;0;0;Winter;No Holiday;Yes;160
15.02.2018;0;-7;37;35;1716;-136;0;0;0;Winter;Holiday;Yes;126
15.02.2018;1;-11;38;28;1999;-136;0;0;0;Winter;Holiday;Yes;123
15.02.2018;2;-12;35;22;2000;-147;0;0;0;Winter;Holiday;Yes;112
15.02.2018;3;-14;34;21;2000;-152;0;0;0;Winter;Holiday;Yes;74
15.02.2018;4;-19;34;3;2000;-157;0;0;0;Winter;Holiday;Yes;58
15.02.2018;5;-24;33;31;2000;-165;0;0;0;Winter;Holiday;Yes;32
15.02.2018;6;-26;38;1;2000;-15;0;0;0;Winter;Holiday;Yes;39
15.02.2018;7;-3;40;9;2000;-147;0;0;0;Winter;Holiday;Yes;55
15.02.2018;8;-3;38;1;2000;-154;0;0;0;Winter;Holiday;Yes;112
15.02.2018;9;-35;30;15;1980;-186;0;0;0;Winter;Holiday;Yes;112
15.02.2018;10;-16;26;19;1980;-186;129;0;0;Winter;Holiday;Yes;127
15.02.2018;11;1;22;2;2000;-191;184;0;0;Winter;Holiday;Yes;170
15.02.2018;12;17;20;3;1983;-189;228;0;0;Winter;Holiday;Yes;174
15.02.2018;13;22;18;34;1942;-197;23;0;0;Winter;Holiday;Yes;240
15.02.2018;14;29;14;43;2000;-22;229;0;0;Winter;Holiday;Yes;270
15.02.2018;15;38;17;32;2000;-19;197;0;0;Winter;Holiday;Yes;276
15.02.2018;16;32;16;3;2000;-202;145;0;0;Winter;Holiday;Yes;273
15.02.2018;17;24;17;31;1990;-202;78;0;0;Winter;Holiday;Yes;236
15.02.2018;18;11;18;25;2000;-206;2;0;0;Winter;Holiday;Yes;190
15.02.2018;19;1;21;29;2000;-197;0;0;0;Winter;Holiday;Yes;166
15.02.2018;20;-4;27;22;2000;-171;0;0;0;Winter;Holiday;Yes;148
15.02.2018;21;-11;32;24;2000;-157;0;0;0;Winter;Holiday;Yes;134
15.02.2018;22;-19;30;8;2000;-172;0;0;0;Winter;Holiday;Yes;145
15.02.2018;23;-25;31;14;1996;-173;0;0;0;Winter;Holiday;Yes;92
16.02.2018;0;-33;35;18;1977;-166;0;0;0;Winter;Holiday;Yes;105
16.02.2018;1;-36;35;2;1943;-168;0;0;0;Winter;Holiday;Yes;77
16.02.2018;2;-41;38;12;1996;-163;0;0;0;Winter;Holiday;Yes;47
16.02.2018;3;-44;37;17;1989;-169;0;0;0;Winter;Holiday;Yes;36
16.02.2018;4;-45;42;14;1944;-155;0;0;0;Winter;Holiday;Yes;35
16.02.2018;5;-5;44;9;1976;-153;0;0;0;Winter;Holiday;Yes;28
16.02.2018;6;-52;42;7;1980;-161;0;0;0;Winter;Holiday;Yes;30
16.02.2018;7;-54;41;3;2000;-166;0;0;0;Winter;Holiday;Yes;49
16.02.2018;8;-54;38;7;2000;-175;4;0;0;Winter;Holiday;Yes;68
16.02.2018;9;-43;33;7;1923;-182;6;0;0;Winter;Holiday;Yes;48
16.02.2018;10;-13;32;15;1933;-159;124;0;0;Winter;Holiday;Yes;78
16.02.2018;11;1;25;14;1782;-168;17;0;0;Winter;Holiday;Yes;93
16.02.2018;12;22;19;14;1946;-191;201;0;0;Winter;Holiday;Yes;137
16.02.2018;13;35;17;32;1971;-193;22;0;0;Winter;Holiday;Yes;169
16.02.2018;14;42;18;33;1976;-18;225;0;0;Winter;Holiday;Yes;196
16.02.2018;15;4;26;35;2000;-138;175;0;0;Winter;Holiday;Yes;243
16.02.2018;16;33;38;38;1921;-96;133;0;0;Winter;Holiday;Yes;189
16.02.2018;17;25;48;42;1979;-74;76;0;0;Winter;Holiday;Yes;210
16.02.2018;18;14;56;32;1932;-64;22;0;0;Winter;Holiday;Yes;165
16.02.2018;19;6;59;23;1939;-65;0;0;0;Winter;Holiday;Yes;126
16.02.2018;20;2;61;19;1956;-64;0;0;0;Winter;Holiday;Yes;150
16.02.2018;21;1;67;25;1451;-53;0;0;0;Winter;Holiday;Yes;114
16.02.2018;22;-6;70;34;1204;-54;0;0;0;Winter;Holiday;Yes;116
16.02.2018;23;-2;51;32;1336;-108;0;0;0;Winter;Holiday;Yes;84
17.02.2018;0;-27;41;32;1695;-141;0;0;0;Winter;Holiday;Yes;79
17.02.2018;1;-31;36;35;2000;-16;0;0;0;Winter;Holiday;Yes;71
17.02.2018;2;-38;30;39;2000;-188;0;0;0;Winter;Holiday;Yes;56
17.02.2018;3;-45;28;3;2000;-203;0;0;0;Winter;Holiday;Yes;34
17.02.2018;4;-52;28;25;2000;-209;0;0;0;Winter;Holiday;Yes;20
17.02.2018;5;-57;31;23;1999;-201;0;0;0;Winter;Holiday;Yes;14
17.02.2018;6;-62;32;25;2000;-202;0;0;0;Winter;Holiday;Yes;39
17.02.2018;7;-68;32;16;2000;-207;0;0;0;Winter;Holiday;Yes;35
17.02.2018;8;-71;30;17;1991;-217;4;0;0;Winter;Holiday;Yes;80
17.02.2018;9;-65;26;24;1874;-228;64;0;0;Winter;Holiday;Yes;98
17.02.2018;10;-43;21;14;1908;-234;134;0;0;Winter;Holiday;Yes;103
17.02.2018;11;-28;19;26;1957;-232;191;0;0;Winter;Holiday;Yes;155
17.02.2018;12;-13;17;15;1998;-232;228;0;0;Winter;Holiday;Yes;183
17.02.2018;13;-4;15;24;1938;-239;246;0;0;Winter;Holiday;Yes;193
17.02.2018;14;-1;15;4;2000;-237;239;0;0;Winter;Holiday;Yes;258
17.02.2018;15;1;14;46;2000;-235;212;0;0;Winter;Holiday;Yes;273
17.02.2018;16;13;15;42;2000;-225;163;0;0;Winter;Holiday;Yes;267
17.02.2018;17;6;17;33;2000;-217;79;0;0;Winter;Holiday;Yes;250
17.02.2018;18;-3;17;19;2000;-224;2;0;0;Winter;Holiday;Yes;223
17.02.2018;19;-15;32;25;2000;-16;0;0;0;Winter;Holiday;Yes;169
17.02.2018;20;-21;38;2;2000;-145;0;0;0;Winter;Holiday;Yes;145
17.02.2018;21;-23;38;23;2000;-147;0;0;0;Winter;Holiday;Yes;133
17.02.2018;22;-27;42;22;2000;-138;0;0;0;Winter;Holiday;Yes;123
17.02.2018;23;-29;31;38;2000;-177;0;0;0;Winter;Holiday;Yes;117
18.02.2018;0;-36;33;17;2000;-175;0;0;0;Winter;No Holiday;Yes;99
18.02.2018;1;-44;33;14;2000;-182;0;0;0;Winter;No Holiday;Yes;103
18.02.2018;2;-47;33;1;2000;-185;0;0;0;Winter;No Holiday;Yes;86
18.02.2018;3;-45;26;0;2000;-211;0;0;0;Winter;No Holiday;Yes;56
18.02.2018;4;-41;27;6;2000;-203;0;0;0;Winter;No Holiday;Yes;37
18.02.2018;5;-4;28;5;2000;-198;0;0;0;Winter;No Holiday;Yes;22
18.02.2018;6;-41;30;11;2000;-191;0;0;0;Winter;No Holiday;Yes;38
18.02.2018;7;-46;31;12;2000;-192;0;0;0;Winter;No Holiday;Yes;52
18.02.2018;8;-48;31;8;2000;-193;2;0;0;Winter;No Holiday;Yes;92
18.02.2018;9;-41;30;5;2000;-191;28;0;0;Winter;No Holiday;Yes;137
18.02.2018;10;-18;23;6;2000;-202;8;0;0;Winter;No Holiday;Yes;156
18.02.2018;11;0;20;8;1975;-203;105;0;0;Winter;No Holiday;Yes;183
18.02.2018;12;22;17;1;1979;-204;175;0;0;Winter;No Holiday;Yes;263
18.02.2018;13;37;17;14;2000;-191;198;0;0;Winter;No Holiday;Yes;337
18.02.2018;14;41;17;18;1996;-188;187;0;0;Winter;No Holiday;Yes;372
18.02.2018;15;5;16;2;1970;-188;142;0;0;Winter;No Holiday;Yes;440
18.02.2018;16;51;16;18;1998;-187;117;0;0;Winter;No Holiday;Yes;404
18.02.2018;17;42;17;25;1990;-187;66;0;0;Winter;No Holiday;Yes;354
18.02.2018;18;28;25;3;2000;-153;22;0;0;Winter;No Holiday;Yes;310
18.02.2018;19;15;30;26;2000;-142;0;0;0;Winter;No Holiday;Yes;238
18.02.2018;20;6;33;19;2000;-138;0;0;0;Winter;No Holiday;Yes;213
18.02.2018;21;2;32;11;1951;-145;0;0;0;Winter;No Holiday;Yes;226
18.02.2018;22;-3;34;16;1981;-142;0;0;0;Winter;No Holiday;Yes;191
18.02.2018;23;-7;37;9;1814;-136;0;0;0;Winter;No Holiday;Yes;153
19.02.2018;0;-11;39;17;1832;-133;0;0;0;Winter;No Holiday;Yes;148
19.02.2018;1;-14;42;11;1805;-126;0;0;0;Winter;No Holiday;Yes;101
19.02.2018;2;-14;41;11;1582;-129;0;0;0;Winter;No Holiday;Yes;59
19.02.2018;3;-14;41;16;1870;-129;0;0;0;Winter;No Holiday;Yes;42
19.02.2018;4;-19;44;7;1907;-125;0;0;0;Winter;No Holiday;Yes;50
19.02.2018;5;-18;44;5;1862;-124;0;0;0;Winter;No Holiday;Yes;59
19.02.2018;6;-14;46;3;1651;-115;0;0;0;Winter;No Holiday;Yes;139
19.02.2018;7;-9;45;9;1820;-113;0;0;0;Winter;No Holiday;Yes;349
19.02.2018;8;-12;51;8;1800;-10;5;0;0;Winter;No Holiday;Yes;646
19.02.2018;9;-6;43;5;1596;-116;52;0;0;Winter;No Holiday;Yes;347
19.02.2018;10;26;45;12;1230;-81;117;0;0;Winter;No Holiday;Yes;235
19.02.2018;11;43;44;23;1091;-69;177;0;0;Winter;No Holiday;Yes;314
19.02.2018;12;47;43;21;1131;-68;138;0;0;Winter;No Holiday;Yes;361
19.02.2018;13;51;41;18;1097;-7;103;0;0;Winter;No Holiday;Yes;332
19.02.2018;14;56;38;16;1087;-76;11;0;0;Winter;No Holiday;Yes;373
19.02.2018;15;63;35;26;991;-8;12;0;0;Winter;No Holiday;Yes;392
19.02.2018;16;63;35;29;1117;-8;11;0;0;Winter;No Holiday;Yes;403
19.02.2018;17;57;36;3;1073;-82;57;0;0;Winter;No Holiday;Yes;522
19.02.2018;18;47;43;24;938;-68;19;0;0;Winter;No Holiday;Yes;819
19.02.2018;19;36;55;16;728;-46;0;0;0;Winter;No Holiday;Yes;533
19.02.2018;20;24;60;19;661;-45;0;0;0;Winter;No Holiday;Yes;417
19.02.2018;21;18;63;12;604;-45;0;0;0;Winter;No Holiday;Yes;388
19.02.2018;22;1;69;7;525;-4;0;0;0;Winter;No Holiday;Yes;357
19.02.2018;23;5;73;15;465;-37;0;0;0;Winter;No Holiday;Yes;218
20.02.2018;0;0;75;23;394;-39;0;0;0;Winter;No Holiday;Yes;177
20.02.2018;1;-5;76;16;402;-42;0;0;0;Winter;No Holiday;Yes;172
20.02.2018;2;-8;76;8;421;-45;0;0;0;Winter;No Holiday;Yes;115
20.02.2018;3;-13;80;7;392;-43;0;0;0;Winter;No Holiday;Yes;63
20.02.2018;4;-16;83;6;368;-41;0;0;0;Winter;No Holiday;Yes;64
20.02.2018;5;-18;82;13;375;-44;0;0;0;Winter;No Holiday;Yes;79
20.02.2018;6;-21;82;18;381;-47;0;0;0;Winter;No Holiday;Yes;164
20.02.2018;7;-22;76;19;527;-58;0;0;0;Winter;No Holiday;Yes;404
20.02.2018;8;-21;71;17;610;-66;6;0;0;Winter;No Holiday;Yes;727
20.02.2018;9;-14;56;14;709;-9;54;0;0;Winter;No Holiday;Yes;384
20.02.2018;10;11;38;31;1184;-116;113;0;0;Winter;No Holiday;Yes;265
20.02.2018;11;28;35;39;1265;-111;171;0;0;Winter;No Holiday;Yes;322
20.02.2018;12;4;23;35;1785;-153;203;0;0;Winter;No Holiday;Yes;356
20.02.2018;13;42;22;39;1812;-156;221;0;0;Winter;No Holiday;Yes;370
20.02.2018;14;5;20;37;1866;-161;212;0;0;Winter;No Holiday;Yes;335
20.02.2018;15;54;18;37;1940;-17;182;0;0;Winter;No Holiday;Yes;431
20.02.2018;16;51;17;34;2000;-18;12;0;0;Winter;No Holiday;Yes;393
20.02.2018;17;39;19;36;2000;-176;58;0;0;Winter;No Holiday;Yes;514
20.02.2018;18;32;20;29;2000;-176;16;0;0;Winter;No Holiday;Yes;764
20.02.2018;19;25;21;22;2000;-176;0;0;0;Winter;No Holiday;Yes;522
20.02.2018;20;18;19;31;2000;-194;0;0;0;Winter;No Holiday;Yes;358
20.02.2018;21;11;21;16;2000;-188;0;0;0;Winter;No Holiday;Yes;415
20.02.2018;22;5;22;29;2000;-188;0;0;0;Winter;No Holiday;Yes;319
20.02.2018;23;-5;26;33;2000;-177;0;0;0;Winter;No Holiday;Yes;242
21.02.2018;0;-14;28;34;1990;-176;0;0;0;Winter;No Holiday;Yes;171
21.02.2018;1;-22;31;11;1970;-17;0;0;0;Winter;No Holiday;Yes;162
21.02.2018;2;-29;31;16;1931;-177;0;0;0;Winter;No Holiday;Yes;105
21.02.2018;3;-34;32;9;1977;-177;0;0;0;Winter;No Holiday;Yes;59
21.02.2018;4;-38;32;11;2000;-181;0;0;0;Winter;No Holiday;Yes;50
21.02.2018;5;-4;35;18;2000;-172;0;0;0;Winter;No Holiday;Yes;63
21.02.2018;6;-4;34;34;2000;-175;0;0;0;Winter;No Holiday;Yes;159
21.02.2018;7;-41;35;35;1980;-173;0;0;0;Winter;No Holiday;Yes;385
21.02.2018;8;-43;36;19;1955;-171;6;0;0;Winter;No Holiday;Yes;718
21.02.2018;9;-38;28;17;1904;-196;63;0;0;Winter;No Holiday;Yes;373
21.02.2018;10;-18;25;26;1913;-192;117;0;0;Winter;No Holiday;Yes;244
21.02.2018;11;2;22;22;1907;-19;157;0;0;Winter;No Holiday;Yes;276
21.02.2018;12;22;17;2;1824;-204;199;0;0;Winter;No Holiday;Yes;351
21.02.2018;13;29;14;33;2000;-22;214;0;0;Winter;No Holiday;Yes;299
21.02.2018;14;33;14;29;1985;-217;249;0;0;Winter;No Holiday;Yes;365
21.02.2018;15;42;15;27;1995;-202;221;0;0;Winter;No Holiday;Yes;366
21.02.2018;16;37;14;39;2000;-214;171;0;0;Winter;No Holiday;Yes;409
21.02.2018;17;31;14;37;2000;-219;1;0;0;Winter;No Holiday;Yes;469
21.02.2018;18;18;16;34;2000;-214;31;0;0;Winter;No Holiday;Yes;784
21.02.2018;19;-1;39;28;2000;-124;0;0;0;Winter;No Holiday;Yes;460
21.02.2018;20;-11;43;15;2000;-121;0;0;0;Winter;No Holiday;Yes;356
21.02.2018;21;-16;52;22;2000;-101;0;0;0;Winter;No Holiday;Yes;345
21.02.2018;22;-22;55;14;2000;-10;0;0;0;Winter;No Holiday;Yes;299
21.02.2018;23;-27;58;11;2000;-98;0;0;0;Winter;No Holiday;Yes;223
22.02.2018;0;-27;58;17;2000;-98;0;0;0;Winter;No Holiday;Yes;195
22.02.2018;1;-22;58;1;2000;-93;0;0;0;Winter;No Holiday;Yes;190
22.02.2018;2;-29;57;0;1985;-102;0;0;0;Winter;No Holiday;Yes;116
22.02.2018;3;-28;57;5;1995;-101;0;0;0;Winter;No Holiday;Yes;71
22.02.2018;4;-24;58;3;2000;-95;0;0;0;Winter;No Holiday;Yes;66
22.02.2018;5;-24;59;11;1984;-93;0;0;0;Winter;No Holiday;Yes;75
22.02.2018;6;-3;62;8;1996;-92;0;0;0;Winter;No Holiday;Yes;151
22.02.2018;7;-37;64;7;1891;-95;0;0;0;Winter;No Holiday;Yes;373
22.02.2018;8;-36;63;9;1473;-96;7;0;0;Winter;No Holiday;Yes;783
22.02.2018;9;-19;51;9;1654;-107;58;0;0;Winter;No Holiday;Yes;383
